transaction_id,account_number,transaction_date,transaction_amount,transaction_type,transaction_description,merchant
46412eb4-9c7b-4dd1-a575-b33e186c05bf,GB88OCYO19344267968778,2024-09-09 01:21:45,6073.11,Debit,Game during chair pressure glass.,Fritz-Byrd
f795a849-e840-49ae-bc91-0d9c96a627b0,GB92FJTS06389810658805,2023-01-18 20:44:27,2854.62,Credit,Often picture question among.,"Thompson, Case and Mccoy"
20b4d560-d997-4527-9509-0bc613a2c219,GB22ZIXK84907075720932,2024-01-26 20:45:08,-179.29,Debit,No people turn.,"Rangel, Robinson and Williams"
6d2f8641-9963-44ad-9837-78cc66967b7a,GB19JXVV89117184376979,2024-07-09 18:29:48,4492.1,Debit,Church claim couple system television.,"Joseph, Cox and Castillo"
8d98a928-4a12-4ea7-90b2-c7c62676ffe5,GB68KPDJ13484807729931,2023-04-23 17:04:59,-1969.83,Credit,New color maintain woman.,"Calderon, Nelson and Clark"
2a70e873-3bc8-48a5-b9b3-852b91a7bdb5,GB78FZGA22742983427065,2023-01-31 08:28:22,3901.16,Credit,Term each chair beat agreement.,"Carlson, Garcia and Adams"
b725b898-3978-40fe-a478-4b9c957b1321,GB30SSLT78502170256687,2023-01-16 23:31:01,497.73,Debit,Beat trip everybody.,Herman-Brown
0ee007e3-fd87-4ed8-8324-1674dccff60d,GB78ERCG23646602991562,2023-12-27 10:22:18,5616.25,Debit,Tax claim they.,Leach LLC
a109695d-1884-417b-8030-cd548832f079,GB04LFYO95003590866883,2023-05-05 18:58:08,3652.64,Debit,Accept resource good.,Lopez-Wilson
f8e55053-0e9e-4ab3-9ddb-8e9349f66e1b,GB20ZLND21776723883393,2023-02-09 13:27:33,7041.79,Debit,Card continue he suffer scene.,Bryant and Sons
72d2e257-d661-44e7-8b96-5be21b4be176,GB82RAUA67333005795045,2023-10-19 01:28:40,6710.51,Credit,Remain who recently give.,Hunter-Bishop
2c23f901-103e-4f8d-a7ed-1ee84131e991,GB86TTVZ95759477769038,2023-05-05 23:22:17,1234.13,Credit,Mouth various speech.,Parker-Dominguez
06dac57c-ae7c-4f3e-957b-b7ab69bb6822,GB05MFCU92528811944275,2023-07-19 22:06:24,3442.23,Debit,Miss investment drive.,"Walker, Dyer and Williams"
b6756e56-09e1-4de0-8959-3be21c096997,GB63CDMI71921813626239,2024-07-17 10:47:09,5361.11,Credit,Run ability might yet amount leader.,Young-Ortiz
a65b996a-b40a-4e6d-9114-d4bfc770e3f7,GB42MPWP65723774424527,2023-01-25 21:55:48,5703.5,Debit,Talk response book.,Guerrero-Torres
d6d487e4-a859-4546-9dbb-2334fc8dec16,GB73JJZZ63145051861076,2024-01-09 15:49:26,6412.18,Credit,Resource performance weight against trip woman law.,Flores LLC
0bb2ceb4-90d6-4249-98f8-7e279997d58c,GB35FWBP08009836280963,2022-12-04 12:46:07,-3989.68,Credit,Hair money free.,Larsen-Brown
5ee55dbd-16a2-4f67-8482-361b45b3f83f,GB04YLDO46125878219744,2023-02-19 23:20:07,-608.87,Credit,Room even laugh card language true.,Coleman-Sharp
1aadb402-d320-4768-9dbd-d1cc2f4149da,GB09UIGC10355812339130,2023-10-03 07:39:08,4399.35,Credit,Clearly able yourself spend.,Marshall and Sons
f13b24ea-a5cd-41e5-9e57-d9bbe164ce79,GB40IABB72485206434434,2023-05-01 19:22:33,-1169.54,Credit,Song general claim tell successful sense.,Romero PLC
be3619ca-dbca-416f-98cd-3919ee3041aa,GB94EITJ94295155095150,2022-12-02 11:33:43,9121.0,Debit,Way physical itself.,Morales-Wolfe
8186da3b-b0fe-4afe-92c1-891b422b319e,GB90URFT02036041110366,2023-11-13 16:41:33,1841.02,Credit,Your town somebody.,Watson PLC
82bf33cb-6702-425b-80b9-f042a80f722d,GB95MDMM86965529696006,2023-07-09 11:49:46,-2312.57,Debit,Set defense blood.,Sullivan Group
8cbf2696-853c-45c3-a15d-32473f335f4d,GB71PROA18119484035314,2024-10-08 08:09:42,4950.54,Credit,Meeting serious then national skill.,"Harrison, Paul and Rodriguez"
a63d5247-a0a8-4403-8e1c-ba29643aa242,GB33SEKZ14225758511027,2024-01-08 22:03:30,7766.62,Credit,Fast director air politics.,Reeves-Cole
32e19ce7-1813-47f9-8c57-864e11360db0,GB94VAAJ28278811858062,2024-02-28 03:14:22,9681.51,Debit,Your from trouble.,"Robles, Cook and House"
ab4bbad0-8a07-4481-a129-2a49ffc30233,GB66DZHX61121805779237,2024-03-27 02:33:38,1981.72,Credit,Wonder majority candidate allow safe.,"Bowman, Ballard and Wilcox"
2db98f26-610b-4cca-8e74-caaedc102eea,GB07RFCX00220016683141,2024-09-27 23:11:44,5736.11,Debit,Pressure environment leader.,Colon Group
45acc1a1-a1bf-436a-aa90-adef95d7e242,GB04YLDO46125878219744,2024-02-13 09:04:51,101.17,Debit,Teach plan item effect gas television.,"Lozano, Clark and Price"
8486451a-d7de-42f0-a1e2-ce63c24e1a4b,GB07PFXX46535528521970,2023-12-17 04:26:55,9600.69,Credit,Through imagine follow purpose training throughout.,Murphy LLC
6f2ab025-9590-491d-9568-5bfcfc51edd5,GB84HBPH04134849597544,2023-05-18 16:33:24,-4968.11,Credit,Job statement organization.,Fox-Savage
a389b8e7-1e8f-4f06-9a25-73ded5453d4a,GB27WOTJ94910262184005,2024-07-03 13:54:28,-2520.7,Credit,Speak anything performance house daughter.,Moss LLC
97cfd549-4a2f-4760-9c58-b0da5ad7511b,GB37ZHJN51626940650915,2023-08-18 15:12:28,-646.6,Credit,Visit maybe pretty eat idea team.,Gonzalez Group
35a9c709-ceeb-4804-9b53-9d1d9ba743c0,GB88OCYO19344267968778,2024-06-11 08:52:46,-828.92,Debit,Notice agent example eight.,Mann Group
5ddd1124-2eb8-4190-8c5b-0aa736ee502f,GB24EGYZ13152581431952,2023-09-06 15:52:27,146.41,Debit,Who open herself money.,Guzman-Moore
ed0be2d8-52c6-4895-8ee6-17cd1017b8f0,GB05SUOJ49310473921744,2023-08-02 16:12:20,-3153.79,Debit,Language Republican staff popular director mention.,"Jones, Lewis and Martinez"
527b2cdf-6711-4e36-94c9-6cd02d55f197,GB36DJTS83779979374446,2024-06-24 07:30:28,4611.41,Credit,Season respond technology.,"Hall, Villa and Hall"
b6d241a3-08f5-40e2-ae87-d45cbe7014d9,GB66DZHX61121805779237,2023-05-30 06:31:32,1714.88,Debit,Try on might see carry.,"Thomas, Obrien and Anderson"
7506b66c-9999-4eb9-ad5b-6ce0f11df8e1,GB77UIIY29130235473646,2024-07-03 01:17:26,4212.23,Debit,Avoid play important yeah project.,Gonzalez-Newman
1e2c74c5-f1a9-43e5-ab01-b21650e8f5a8,GB19JXVV89117184376979,2024-05-13 14:15:11,-1588.37,Debit,Model more trial respond.,Koch-Jones
426e7a13-a4e9-4fbd-a8de-929a8efcb1fa,GB13VXON88882644867048,2022-12-24 11:06:05,9319.66,Credit,Local training measure successful friend change.,"Warren, Edwards and Matthews"
863f1d98-9973-4a56-9468-3472ccd4b859,GB14FEDO26935226360757,2023-02-08 23:34:46,327.2,Debit,Raise professional trial apply.,Walker LLC
99bc4c41-7003-4d48-ae23-6f2b692749c2,GB66UYFD13590712071774,2024-10-28 14:59:56,792.24,Credit,Area throw position hand.,Jones-Rose
b01621e6-5512-4865-8731-c22ce7d73893,GB66DZHX61121805779237,2023-08-16 17:13:11,-2713.61,Credit,Rest his hospital game role computer.,Smith Inc
3c532798-d109-4ebb-8952-e8c69e657562,GB88XZFJ28183093891588,2024-02-26 01:54:27,895.77,Debit,While responsibility across.,"Johnston, Perez and Goodman"
1331305f-4681-4b93-813f-32a86f18c9f1,GB19JXVV89117184376979,2024-08-19 02:10:06,-3454.03,Debit,Religious knowledge morning seat bag pass.,Odom-Murphy
8fc67357-59f0-4836-b962-9f72fd91d8f5,GB23DEWJ41738181908930,2024-07-02 14:12:54,-2690.82,Debit,Month black brother month that.,Lawrence-Alvarez
0e0d6abf-fbb7-4e72-9377-22af9ffe518e,GB23DEWJ41738181908930,2024-09-19 23:13:41,-4234.59,Credit,Our approach travel score.,"Greene, Nelson and Sanchez"
2eb01ca2-e612-4b25-b741-831f925818d2,GB88OCYO19344267968778,2024-04-25 13:39:39,-2385.4,Debit,Phone instead which.,Grant-Woods
291508b3-3ecc-4b03-9448-e79de264fb53,GB85AEQP66600413303962,2024-01-03 12:34:10,-818.63,Credit,Why discuss perform make.,Brown-Davis
1bb01581-27d7-4dbb-a2c7-79ce82d90ad3,GB68CUWM11082276040881,2022-12-30 10:16:29,-2597.83,Credit,Media record company single blood.,Morris-Rodriguez
b595bb05-3c5c-4866-96eb-94c014c0fe56,GB65WVPU82489508326338,2023-02-22 12:47:25,9882.92,Credit,Any hand its political land fall.,Romero Group
e3fb9cbb-8f8a-4e04-a5e0-40d7376fb969,GB21PFOB86188519973766,2024-05-17 11:12:59,1890.94,Credit,Age school upon part prevent.,"Carter, Lewis and Thomas"
0ff95b4b-b9a2-4362-95aa-09cdc7f13b73,GB23DEWJ41738181908930,2022-12-08 22:57:27,7151.37,Credit,Strategy today place stuff certainly life.,Miller-Martinez
1fe5b22e-1abb-4edf-9568-032aec81b3da,GB41JMZH19975417408658,2024-02-14 10:29:31,-1176.92,Debit,Audience stock food enough.,"Roberts, Russell and Petty"
154c5c1f-9a74-4e87-a3e9-d52a39834412,GB66MROT49423375982481,2023-07-17 19:02:49,-494.51,Credit,Other edge foreign.,Davis Group
a72b43b4-fb73-4bcc-b09e-551530cf9c86,GB06VLUX42689568575323,2024-10-16 19:30:14,8770.66,Credit,First seat administration.,Fox-Smith
5ecb7c15-4d5f-4164-b7c1-c699a2d5d389,GB41JJOB32851606929957,2023-04-01 13:58:54,-3657.52,Debit,Him idea event together term.,"Brown, Foster and Carpenter"
72931f9b-5265-483c-98d1-b494dc93c489,GB35FWBP08009836280963,2023-02-19 11:30:44,-1013.96,Debit,Yourself street trouble.,Martin-Webb
9eca4f97-d8c6-48ea-a639-c17ac1e9c369,GB84HBPH04134849597544,2024-09-04 00:03:46,4200.78,Debit,Per somebody down.,"Kaufman, Leon and Jackson"
c2a1ce65-bcd4-4940-baaf-d6576e308251,GB02BTBW18516568688440,2024-02-08 15:44:16,1062.59,Credit,Your hand during appear.,"Myers, Evans and Hamilton"
1a40a4c0-80af-4085-ab1b-6360b3e90419,GB97CLIS31163297476896,2023-01-25 06:25:31,9127.85,Credit,About cut civil use less.,Wells-Hernandez
48bd6e03-c027-4ead-9593-3f66e96ac08a,GB24EGYZ13152581431952,2023-08-05 12:47:08,8879.32,Debit,Wife sign moment buy.,Rodriguez-Lowe
dd228606-3fad-4174-b3e9-75301652cbd2,GB86JKPC12639214424808,2022-12-19 00:40:02,7612.53,Debit,Small product capital.,Sampson Ltd
f0a17cd2-58cc-4831-947e-afbec56138d0,GB92FJTS06389810658805,2023-03-03 22:16:09,-4800.46,Credit,Service share likely.,"Reeves, Gray and Caldwell"
a44b378d-6f55-4dad-ab05-97efd7cb05bf,GB73AIAD37228840130703,2023-10-10 10:30:31,-3204.35,Debit,Two reach daughter reflect describe north.,Yates-Arroyo
310cdf52-9cd7-44c8-b28a-a2d8a8a4ea64,GB83FAXR39834842803046,2022-11-23 03:16:04,8103.77,Credit,Treatment foreign recently see prepare.,Garcia-Harris
3996117c-bd19-462e-98b9-5824dd5a2b03,GB53ZNYK10134390581197,2023-09-04 05:39:38,-1332.69,Credit,However half character its place.,"Rose, Moreno and Rodriguez"
9dac8fa6-121c-46cb-996f-0021b9094aa5,GB91POQI11696811262947,2023-02-16 03:03:43,4393.6,Credit,Treatment nation could happy.,Cooper-Carpenter
b699ee94-f6cf-4edc-ad35-e4fb82dcab78,GB36LOUH39426681655467,2023-11-11 21:11:14,-346.96,Credit,Despite add go argue treatment nation.,"Price, Eaton and Lindsey"
0364aafc-bb66-4bae-b726-5b0374ced4e0,GB30SSLT78502170256687,2024-07-27 00:02:40,9349.98,Debit,Until word successful marriage find ground.,Wheeler Ltd
28420bbb-22dd-4ba4-8f80-95c4625866ab,GB92FJTS06389810658805,2023-11-25 21:00:49,-4163.65,Credit,Join professional increase while difference sense.,Jefferson LLC
4cbb087b-a109-41ef-9a1c-b6b02a09f865,GB88YXMX18722055563123,2024-09-18 13:57:48,-4145.45,Debit,Thank bag realize difference score daughter.,"Allen, Jacobs and Rice"
076b5779-91e5-4766-9fe4-3e3cc057ca26,GB35FWBP08009836280963,2024-06-09 02:59:53,681.26,Credit,Work attack read when dog.,"Turner, Campbell and Schmidt"
610d8180-5fba-4313-bf00-f014898120bd,GB62VQXL77957603844104,2024-02-24 06:40:04,-3719.75,Debit,Away design phone member.,Wall-Barton
28a7edd4-eb00-4a56-b43a-b94ca66932ea,GB92FJTS06389810658805,2024-02-29 23:45:26,5268.05,Credit,Available everyone national finally surface.,"Alexander, Brooks and Miller"
917c63df-8f70-462c-b5aa-99ce22ebb437,GB46JYGW97260738429617,2023-03-01 16:49:17,-3970.0,Credit,Pm plant cost.,Montes Group
3fcb4738-52f8-4393-8f50-a508c475e0a3,GB62VQXL77957603844104,2023-03-01 04:53:38,7259.6,Credit,Treatment whatever white relationship financial around.,Shepherd-Lang
7fa4f6d6-8104-40d0-a368-cbc031c4a681,GB88YXMX18722055563123,2023-11-15 04:53:54,2142.61,Debit,Listen visit these range meeting.,"Hawkins, Berry and Johnson"
9e249685-a3dc-426c-b493-313148b5e414,GB02CRIS95439419688592,2024-03-05 21:14:20,1804.7,Debit,Thought idea poor condition through door.,Manning PLC
6642e2f3-fcf3-4c46-89a9-1e6a6425c344,GB22ZVOU40159018420920,2024-06-25 10:07:50,2133.37,Credit,Federal assume feel.,"Jackson, Barnett and Adams"
bffc8438-0035-4085-a39e-94ef09f88f3e,GB22UYZI09438401342943,2023-03-22 16:49:52,5197.75,Debit,Phone can throw important law.,Noble-Smith
7f149dab-e7f9-4a47-8fac-660dcc787e0a,GB13QIVM88763508923615,2024-05-28 01:47:19,-1028.15,Debit,Operation down score book understand.,"Moore, Rowland and Martinez"
b9b49ce6-7c84-4e6a-8017-68f440693246,GB88XZFJ28183093891588,2023-11-29 15:00:05,5289.91,Credit,Player color position ball without indicate.,Gardner Group
b3b0dd8c-ec99-45d5-bec1-945717355b38,GB84JBMV54596234010038,2023-07-24 09:28:16,7962.89,Debit,Fast could star why scene major.,Hoffman-Watson
d18c1fb1-7716-44d5-90b6-26be1d8e01d6,GB66DZHX61121805779237,2023-10-07 00:13:24,7580.92,Credit,Now choose budget.,Tucker Group
b302dadc-99ac-4bfe-869d-47f1f127ab0d,GB23OJVB63196272617004,2023-12-20 02:47:02,8669.02,Credit,Close wife make.,Daniels Inc
0d8b7b2e-cc68-431f-8f6e-9de9a60b0c6a,GB89QOVR08338220308444,2022-12-26 08:32:43,5343.71,Debit,Growth stop now believe among organization.,Holmes-Moore
e2d7ecba-fa09-42a1-8a20-be130782389d,GB27WOTJ94910262184005,2024-04-04 01:15:44,-3111.91,Credit,Agency hand image power stage finish.,Glenn-Becker
8c4152a4-380c-4b69-bada-12f755dd441b,GB84JBMV54596234010038,2023-05-23 22:11:58,4072.36,Credit,Consumer investment campaign.,"Brennan, Lewis and Ramirez"
e4337640-a866-4495-a352-29db63ff2730,GB61IKSG02118077587205,2024-06-25 18:27:11,8156.99,Debit,Huge cause material close any.,Monroe-Contreras
a5480c68-2c2b-4746-a578-049c2046a99b,GB02JVII39734508683181,2023-09-03 03:54:17,2045.15,Debit,Group practice lawyer whom agreement development.,Smith Inc
11028a0e-e60c-4170-96e6-3f0e368afa68,GB54KKSM79791524372496,2024-05-15 20:33:27,915.77,Debit,Wind here authority book worker.,"Cochran, Graves and Chandler"
14961d50-4f61-482c-a9c4-e336ba27af91,GB27WOTJ94910262184005,2024-10-13 09:56:37,-2325.13,Debit,Idea push fear.,Russell Inc
9a04b978-1d5b-4650-aec1-5688ce18e270,GB43BGMB14289816706808,2023-04-02 18:24:13,2398.58,Debit,Under might process low money trade.,"Mcgee, Sawyer and Harper"
aec5942d-f085-4212-ae6f-0a99746646cb,GB68CUWM11082276040881,2023-12-23 23:20:22,5806.09,Debit,Person assume out exactly.,"Matthews, Ellis and Sutton"
b6abfc45-9a61-401b-a23e-69df250470ae,GB88OCYO19344267968778,2023-12-04 21:19:03,5872.8,Credit,Buy green significant drive page sea.,Liu-Velasquez
185f3602-d36a-4b90-9fdb-dfa3b89fde0a,GB05JHSJ88178452971617,2024-02-18 03:32:55,5534.55,Credit,Most too nor.,Brown-Hogan
568af04b-67e4-4748-a3b3-3240190b7cb1,GB36IROE69472780661562,2023-10-19 15:10:40,6687.3,Debit,Whole food environmental.,"Winters, Sparks and Davis"
4aac75bb-6644-4441-bbd8-4e4058d14be5,GB30SSLT78502170256687,2023-01-07 17:25:42,2873.96,Credit,Conference candidate yard challenge born receive policy.,Davis-Rice
c45b8129-bd72-420e-9360-d04ff8d61437,GB22ZVOU40159018420920,2023-08-24 08:45:03,-3771.75,Debit,Save effect well road practice key.,"Wilson, Clark and Everett"
bee08947-a165-4ade-bbf9-a5a517d5f691,GB91ZONY31255756489270,2023-08-10 02:15:23,8873.2,Credit,Follow finally still practice company always.,"Santiago, Long and Thompson"
dc22b3ee-3558-4bc5-981d-9da1a04a5f54,GB78VSZH32015044585898,2024-01-16 15:58:13,497.96,Debit,Key almost baby talk change.,Thornton-Walters
d57e4583-e5af-4fcc-ba56-97575db8af84,GB22UYZI09438401342943,2022-12-21 02:38:02,-2842.9,Debit,Break pay tonight public.,"Herrera, Mclean and Goodwin"
198537b3-a398-4ff1-8f4a-a9338e7ce3ea,GB05WDFK99456761528669,2022-11-20 02:12:25,7987.67,Debit,Region garden six standard professional.,Ford-Woods
42612cf6-5582-48a4-afe4-7cc6112ef680,GB60YBYI98390731313239,2024-09-23 13:01:11,1083.81,Credit,Air ground join animal.,Perkins-Murphy
6e4d6347-b516-4dd7-8f18-2ede81f53f83,GB83NOGA55422236410015,2024-04-04 04:10:47,-4777.02,Debit,Bar single upon.,Walton and Sons
d64ce14b-4715-49e4-839b-51d6fb0f78f8,GB37ZGFZ88740059483213,2024-04-27 16:32:19,2229.52,Debit,Between be serious attention.,"Scott, Lyons and Gutierrez"
d0c3b8a4-b202-4de1-86ca-f963e541d350,GB16IFZK02158378646227,2023-05-01 13:49:01,2193.31,Credit,Than job cost.,Castaneda Ltd
e6760b5a-5f0e-4675-821b-1112fcf7e73b,GB36MODR90138016009584,2022-12-20 11:04:41,5005.84,Credit,Month appear wish ahead subject.,Ruiz-Cole
bb80da35-a48e-41f1-bac3-2286f5857cfc,GB36LOUH39426681655467,2024-03-01 03:19:49,4334.73,Debit,Reality like glass fund.,Bryant-Church
eaa69750-b8fa-44c2-afcf-c8433fc83a2d,GB07RFCX00220016683141,2023-12-20 19:04:21,9192.76,Credit,Size sit cultural.,Miller Inc
aab53e93-1c63-4a1a-9010-cdd57a6302ee,GB49IAWM78509137843541,2023-08-31 13:56:08,6662.71,Credit,Image save ball low.,Munoz PLC
db98b3b0-f861-456d-b776-bfcc63923d6c,GB52ZEVF84403784576249,2024-09-14 01:33:19,-3168.32,Credit,College win while.,Burke Ltd
c575eeb4-a6c7-4cdd-bfdc-fd6b54d59738,GB76QFSQ40252563212832,2023-03-02 07:36:50,3866.88,Credit,Instead capital including small list red.,Murillo Group
4b2c8b2b-ff33-4ba1-bab9-4674f02df0e9,GB26ZTLE03334626892946,2023-08-05 21:39:06,5814.53,Credit,Land billion factor travel.,"Walters, Collier and Sheppard"
c2b64c57-48f0-46b0-9366-fc6864bc7fd6,GB22ZVOU40159018420920,2023-10-31 17:14:33,-601.13,Credit,Check north stand conference.,"Smith, Fowler and Rodriguez"
59714593-55ce-4d9d-be98-b229e0eec13d,GB60MKGS15094211197624,2023-05-13 22:34:24,-929.81,Credit,Dog pattern mission.,Robinson-Cook
4377b2cd-9975-479b-b50c-3f3264619c60,GB42MPWP65723774424527,2023-12-12 02:18:13,7192.4,Debit,Very tend test brother.,"Harper, Payne and Hodge"
3655c12c-799e-4fa5-bd8d-02d935e5b79e,GB53FLFU75281094638323,2024-03-09 01:45:57,6357.7,Debit,Produce plan successful cut.,"Garrett, Johnson and Horton"
cf2fba24-e3fd-490c-af39-faccd6fc7482,GB61IKSG02118077587205,2023-04-02 21:58:52,9919.46,Debit,Offer probably similar.,"Shaffer, Lopez and Perkins"
7a94eca2-f224-4882-9f7f-abd882826bac,GB43BGMB14289816706808,2024-06-05 13:53:47,7353.54,Debit,Make effect force.,Lewis-Gibson
afacfb67-b9e3-4563-ab10-47dfc4328d3d,GB97CLIS31163297476896,2023-12-27 23:13:22,-4319.21,Credit,School book once energy.,"Harvey, Lawson and Hunter"
a487b155-9766-4ff5-af28-a051ee4b6b17,GB39PWXR51053421706939,2023-11-16 11:07:33,652.01,Credit,Perhaps by state.,Gates-Woodward
f263c465-3de8-4901-b303-4d60047c8b11,GB86YLUV34425284002024,2024-07-31 12:47:32,-1561.12,Credit,Father tough field.,Young Ltd
33c112d8-81cc-41ac-901b-7f6cba2d5033,GB68KPDJ13484807729931,2023-03-25 20:31:19,4801.13,Credit,Recent security computer value father whose.,"Munoz, Watson and Brown"
b43b666c-ec75-4193-97d8-211bb9e63322,GB26ZTLE03334626892946,2024-04-27 04:56:44,-3115.87,Debit,Water security or attention catch.,Cooper and Sons
e6d1b762-a271-44da-8121-be74921ecf15,GB32OOEU13509317718152,2023-08-01 20:38:22,-3110.95,Credit,Page hair prepare opportunity difficult.,Conner-Joseph
7e4a37b5-d2f7-4b89-b404-374ee85a5cc3,GB13JMJF66038020750411,2023-10-10 18:18:31,-4329.93,Debit,Decision share project heart.,Evans PLC
c994f489-196d-457c-9683-ecb35cc12ed7,GB79LICQ13041672431976,2023-04-20 03:57:15,322.52,Debit,Present water difficult again system pass.,Ruiz-Miller
47cdb5ae-5f55-42f8-acc2-3658103be1ac,GB26KWZG50390355037898,2024-10-07 08:04:11,2099.02,Credit,More water war.,Morales Group
4c4e846f-e9f7-41b8-a5c2-1991d483d597,GB17VOBY23855633836284,2023-03-26 04:27:50,6587.74,Credit,Thing attack which attention wide term.,Williams-King
b304a435-076d-4a48-ac19-f8c53fcf00b6,GB64ZKKZ54750843604261,2023-12-08 08:42:26,2171.19,Debit,Particular middle face.,Hull-Barton
d7e48ed9-ebb8-47a3-9323-29effb64a79f,GB78FZGA22742983427065,2024-07-20 14:44:03,-4606.13,Debit,Check old low.,"Johnson, Russell and Roberts"
869ec25e-2300-4c85-b347-b158c6b90267,GB40IABB72485206434434,2023-09-26 12:44:29,4087.71,Credit,High away owner.,"Nunez, Delacruz and Griffith"
6b11f60c-ca31-42d9-a183-5d1d24c05ee8,GB85AEQP66600413303962,2023-11-02 11:55:30,957.37,Debit,Home bring establish visit rather treat.,Thomas PLC
5b994143-3176-401c-adc0-c740b038de08,GB05MFCU92528811944275,2023-07-29 20:15:46,3101.71,Credit,Kid set call important increase summer.,"Taylor, Miller and Baker"
b148fa64-3dcb-454b-a34a-74f916647369,GB61IKSG02118077587205,2023-01-02 03:56:18,2190.16,Credit,Majority enjoy rate question.,Crane LLC
f18b15ed-d66f-421e-bc68-a72fccb7f009,GB27WOTJ94910262184005,2023-03-28 14:41:29,179.76,Credit,Sound task store.,"Sandoval, Oliver and Smith"
5641be4c-f9b5-4702-a02a-fff2eec41577,GB11OTTK40549804724524,2024-04-26 10:44:43,520.14,Debit,Court table physical where coach.,Hart LLC
fca7b3e1-e221-4072-a39d-b2e3c8778c24,GB17VOBY23855633836284,2023-03-16 08:47:08,2360.03,Credit,Wrong lawyer relationship paper deal.,Hicks and Sons
e148f70e-ca27-418f-b3f8-9fe1d032694d,GB21PFOB86188519973766,2023-06-04 00:35:45,9503.14,Debit,Hear soldier street.,Oneill-Wheeler
9d9177bd-6446-4423-87f4-9dbd7648cb67,GB98EVMV71465368755160,2024-06-28 15:04:15,420.85,Credit,Site hand identify term side.,Valdez-Cooke
2aff73b7-c81a-4ee1-8838-6f93efbc0b39,GB04LFYO95003590866883,2024-03-22 17:04:04,3760.17,Credit,Concern section research store point.,"Keller, Thomas and Berry"
4e889f08-dccd-4c67-b91d-0ae0d212f772,GB06ZDPR07373996889358,2023-10-18 12:49:20,6119.17,Credit,Before stay rock feel hotel.,"Taylor, Dickson and Salazar"
bc031814-fc97-454a-abe5-be02213c42db,GB66UYFD13590712071774,2023-03-30 09:40:49,6033.44,Debit,Within idea American best enough.,Harris Ltd
c9a551a6-c449-42ab-825a-f9a2977d62e8,GB02CRIS95439419688592,2024-05-06 09:48:42,9783.97,Debit,Thank possible beat receive more subject.,Gomez PLC
ee85648d-f9d4-47d0-81a9-891235807f8a,GB64ZKKZ54750843604261,2024-02-03 18:11:18,7606.55,Credit,Modern east career.,Whitehead-Burnett
a439cfbe-7f0a-408d-858e-b37679b4e886,GB21FDTW84166755459835,2024-03-07 05:22:26,5990.67,Debit,Since responsibility toward for.,Woods-Ashley
7e26e5ed-de20-4cbc-a2fd-d8bd2787e4ef,GB09UIGC10355812339130,2024-04-21 01:16:55,-443.1,Debit,Surface model full those international.,Campbell-Pineda
8e711f1f-161f-4bd3-96b9-16383e4e7469,GB49BMUW07647809698065,2024-02-26 22:08:35,1457.9,Credit,Road remain trade most.,Meza Group
b5854f4e-8621-4071-bcda-598d5b6b0bee,GB08DKXG59058823172666,2024-07-17 08:54:01,4756.29,Debit,Operation culture set maintain political.,Martinez-Garcia
273b1c25-310f-4f82-929d-ae607019288f,GB87FIOY51554030311045,2023-03-10 04:07:31,3652.12,Credit,Without pick management site along.,Ramirez PLC
094cdf63-4cd9-47b2-9468-743c86cbff8b,GB78FZGA22742983427065,2022-12-09 02:45:41,-4046.81,Debit,Especially your act test our.,Chambers-Johnson
9148da29-a6db-426b-9942-95ac92c5107e,GB53ZNYK10134390581197,2024-07-21 13:26:46,-4899.9,Debit,Part wall admit collection positive.,Alvarez-Bennett
fe846892-603b-405a-a7fb-de4420d73514,GB57YRPX77847177458281,2024-11-02 23:14:37,-927.88,Credit,History until campaign piece type.,English Inc
7bc9cbcd-1b13-408b-81bf-92d42b158066,GB53KCXH01707276916156,2023-07-23 03:16:35,-2702.18,Debit,Development not rest speak.,Singh PLC
d4428241-904c-4498-ae1a-14061f5c790f,GB16XKQF87343375403027,2023-05-07 03:43:16,3034.7,Debit,Can beyond various.,"Powell, Murphy and Wilson"
9c009fa4-518b-47f1-9df9-26feb1ba1c27,GB23OJVB63196272617004,2023-10-29 11:52:37,6515.99,Debit,Stand certain against.,"Wallace, Smith and Porter"
317b6b3c-b9a6-4db1-8736-976633981d11,GB33SEKZ14225758511027,2023-05-28 03:59:21,7768.61,Credit,Above full true since yes attack.,Ross Group
ee98cc5d-d126-4325-b814-70dd4f03ec70,GB68KPDJ13484807729931,2023-05-25 09:28:43,-1985.6,Debit,Doctor read present.,Allen Group
24550062-f664-4464-b900-9b5949be38df,GB11OTTK40549804724524,2023-09-30 04:26:39,3545.41,Credit,Election road paper per.,Jackson Group
b49ba11b-5804-4507-b0a4-05a91cacabf7,GB89TPMV33424232849900,2024-03-12 13:23:29,-3837.4,Credit,Break teach through.,Spencer-Jimenez
e10a4c9f-b390-471e-a519-6dae5d90bf53,GB97RDVZ72646406349840,2023-03-15 11:20:00,3004.91,Credit,A movie yet stuff.,Collier-Davis
df7814f7-a29b-451a-8832-df1753da4b2d,GB49IAWM78509137843541,2023-12-07 06:51:40,8985.91,Credit,Organization open hour.,Bell Group
0ea49501-9225-4979-ab89-b6936f1d2f82,GB52EBWT93875915543048,2023-05-14 03:56:36,-1999.33,Debit,Role ready board improve.,Gonzalez-Diaz
58f46f57-f20b-4247-8387-30c2efe6327d,GB43CCGL76197627339293,2023-11-09 14:45:36,8024.13,Debit,Civil car serve.,Parks-Watkins
